Id,y
900,-39.0356397921552868979233608115464448928833007812500000000000000000000000000000000000000000000000000000
901,-16.4046725369370953728775930358096957206726074218750000000000000000000000000000000000000000000000000000
902,72.8368706639968195304390974342823028564453125000000000000000000000000000000000000000000000000000000000
903,-5.1449658421896247162408144504297524690628051757812500000000000000000000000000000000000000000000000000
904,-0.4010158427473280440267444646451622247695922851562500000000000000000000000000000000000000000000000000
905,20.6214820053350251782831037417054176330566406250000000000000000000000000000000000000000000000000000000
906,26.4107280865147906467882421566173434257507324218750000000000000000000000000000000000000000000000000000
907,103.4716666649813703315885504707694053649902343750000000000000000000000000000000000000000000000000000000
908,-2.0017557038058266805080620542867109179496765136718750000000000000000000000000000000000000000000000000
909,40.7646920304394413392401474993675947189331054687500000000000000000000000000000000000000000000000000000
910,40.7173652864048420951803564094007015228271484375000000000000000000000000000000000000000000000000000000
911,46.4941992252537943386414553970098495483398437500000000000000000000000000000000000000000000000000000000
912,10.5291074728504305824117182055488228797912597656250000000000000000000000000000000000000000000000000000
913,29.9603829529868335157516412436962127685546875000000000000000000000000000000000000000000000000000000000
914,110.5726520250647837428914499469101428985595703125000000000000000000000000000000000000000000000000000000
915,18.1587927903644903437907487386837601661682128906250000000000000000000000000000000000000000000000000000
916,76.5885980004084530037289368920028209686279296875000000000000000000000000000000000000000000000000000000
917,-1.8277307407579854725554469041526317596435546875000000000000000000000000000000000000000000000000000000
918,70.1852709978263504808637662790715694427490234375000000000000000000000000000000000000000000000000000000
919,90.3401306716542933372693369165062904357910156250000000000000000000000000000000000000000000000000000000
920,10.0020556550902135484193422598764300346374511718750000000000000000000000000000000000000000000000000000
921,-17.2476789670634751416855579009279608726501464843750000000000000000000000000000000000000000000000000000
922,12.3727060273683111546461077523417770862579345703125000000000000000000000000000000000000000000000000000
923,134.3044516102168017823714762926101684570312500000000000000000000000000000000000000000000000000000000000
924,12.0162140292478767378270276822149753570556640625000000000000000000000000000000000000000000000000000000
925,90.6272599234622902031333069317042827606201171875000000000000000000000000000000000000000000000000000000
926,95.1590177247685744532645912840962409973144531250000000000000000000000000000000000000000000000000000000
927,5.1689934191955959619235727586783468723297119140625000000000000000000000000000000000000000000000000000
928,-4.5075587244448476198499520251061767339706420898437500000000000000000000000000000000000000000000000000
929,114.0633513462244792435740237124264240264892578125000000000000000000000000000000000000000000000000000000
930,-10.3289579246734319895040243864059448242187500000000000000000000000000000000000000000000000000000000000
931,142.5898102976149175447062589228153228759765625000000000000000000000000000000000000000000000000000000000
932,16.2958314970533777454875234980136156082153320312500000000000000000000000000000000000000000000000000000
933,-48.0005161781364719786324712913483381271362304687500000000000000000000000000000000000000000000000000000
934,140.0715214550263567616639193147420883178710937500000000000000000000000000000000000000000000000000000000
935,94.0956883856225516638005501590669155120849609375000000000000000000000000000000000000000000000000000000
936,15.3506448988264434518669077078811824321746826171875000000000000000000000000000000000000000000000000000
937,19.5264496523006805261957197217270731925964355468750000000000000000000000000000000000000000000000000000
938,-26.2652878841616725935637077782303094863891601562500000000000000000000000000000000000000000000000000000
939,31.3627626110972101969309733249247074127197265625000000000000000000000000000000000000000000000000000000
940,13.9267981278094126196265278849750757217407226562500000000000000000000000000000000000000000000000000000
941,36.6769636515411932009556039702147245407104492187500000000000000000000000000000000000000000000000000000
942,103.9619118637186261366878170520067214965820312500000000000000000000000000000000000000000000000000000000
943,209.2754350849743332219077274203300476074218750000000000000000000000000000000000000000000000000000000000
944,15.4829633642827761974558598012663424015045166015625000000000000000000000000000000000000000000000000000
945,-20.3465712957647539838035299908369779586791992187500000000000000000000000000000000000000000000000000000
946,85.6677607429223257895500864833593368530273437500000000000000000000000000000000000000000000000000000000
947,135.9349180169704709442157763987779617309570312500000000000000000000000000000000000000000000000000000000
948,25.6370507498789130806926550576463341712951660156250000000000000000000000000000000000000000000000000000
949,47.7217484062010015577470767311751842498779296875000000000000000000000000000000000000000000000000000000
950,91.3051662574953439843739033676683902740478515625000000000000000000000000000000000000000000000000000000
951,121.2431391152159818602740415371954441070556640625000000000000000000000000000000000000000000000000000000
952,135.0325402411752975240233354270458221435546875000000000000000000000000000000000000000000000000000000000
953,67.0813093579903068075509509071707725524902343750000000000000000000000000000000000000000000000000000000
954,9.0164056849686033956459141336381435394287109375000000000000000000000000000000000000000000000000000000
955,43.1120152233097755356538982596248388290405273437500000000000000000000000000000000000000000000000000000
956,-13.7975488297365398437932526576332747936248779296875000000000000000000000000000000000000000000000000000
957,49.8002364717035490571106493007391691207885742187500000000000000000000000000000000000000000000000000000
958,-4.2649245410547331758266409451607614755630493164062500000000000000000000000000000000000000000000000000
959,-5.8985378477662422369576233904808759689331054687500000000000000000000000000000000000000000000000000000
960,-23.4327280465939189468826953088864684104919433593750000000000000000000000000000000000000000000000000000
961,43.6525623471554666821248247288167476654052734375000000000000000000000000000000000000000000000000000000
962,9.9447592892952378917925670975819230079650878906250000000000000000000000000000000000000000000000000000
963,64.4098444906494052020207163877785205841064453125000000000000000000000000000000000000000000000000000000
964,-21.3308998681664974128580070100724697113037109375000000000000000000000000000000000000000000000000000000
965,-2.9633753169907435243146665015956386923789978027343750000000000000000000000000000000000000000000000000
966,47.7929368299658250407446757890284061431884765625000000000000000000000000000000000000000000000000000000
967,16.2027320409727337846561567857861518859863281250000000000000000000000000000000000000000000000000000000
968,76.2593338547500678714641253463923931121826171875000000000000000000000000000000000000000000000000000000
969,13.2992449095306017881057414342649281024932861328125000000000000000000000000000000000000000000000000000
970,-15.3544702824729881740495329722762107849121093750000000000000000000000000000000000000000000000000000000
971,32.1712032877157341204110707622021436691284179687500000000000000000000000000000000000000000000000000000
972,-65.6662829827143639249698026105761528015136718750000000000000000000000000000000000000000000000000000000
973,106.7148698606101788755040615797042846679687500000000000000000000000000000000000000000000000000000000000
974,-38.4867663794386913878042832948267459869384765625000000000000000000000000000000000000000000000000000000
975,83.0674560693631178764917422086000442504882812500000000000000000000000000000000000000000000000000000000
976,21.8931530399398432962243532529100775718688964843750000000000000000000000000000000000000000000000000000
977,22.9989748045317341507143282797187566757202148437500000000000000000000000000000000000000000000000000000
978,85.9568274974211163907966692931950092315673828125000000000000000000000000000000000000000000000000000000
979,34.2262071093693052148410060908645391464233398437500000000000000000000000000000000000000000000000000000
980,14.8021605577248767104947546613402664661407470703125000000000000000000000000000000000000000000000000000
981,3.6818726251826414674894749623490497469902038574218750000000000000000000000000000000000000000000000000
982,-17.3438292569432803702511591836810111999511718750000000000000000000000000000000000000000000000000000000
983,79.3364978859834479862911393865942955017089843750000000000000000000000000000000000000000000000000000000
984,66.4627084802058192281037918291985988616943359375000000000000000000000000000000000000000000000000000000
985,-32.4531937391112208501908753532916307449340820312500000000000000000000000000000000000000000000000000000
986,32.7332247811128453918172453995794057846069335937500000000000000000000000000000000000000000000000000000
987,49.3181570091914736053695378359407186508178710937500000000000000000000000000000000000000000000000000000
988,82.6930795181748692357359686866402626037597656250000000000000000000000000000000000000000000000000000000
989,18.7151108405409374313421722035855054855346679687500000000000000000000000000000000000000000000000000000
990,58.4328295609598740156798157840967178344726562500000000000000000000000000000000000000000000000000000000
991,26.1031404830352613544164341874420642852783203125000000000000000000000000000000000000000000000000000000
992,18.6859081489285436816771834855899214744567871093750000000000000000000000000000000000000000000000000000
993,27.7013493063245981318232225021347403526306152343750000000000000000000000000000000000000000000000000000
994,21.7390427136506971805829380173236131668090820312500000000000000000000000000000000000000000000000000000
995,-2.0199091986699229117618870077421888709068298339843750000000000000000000000000000000000000000000000000
996,38.2877154636652576868982578162103891372680664062500000000000000000000000000000000000000000000000000000
997,-13.8662406351160178985537640983238816261291503906250000000000000000000000000000000000000000000000000000
998,-15.2373411942057348511525560752488672733306884765625000000000000000000000000000000000000000000000000000
999,79.6675159852425878170834039337933063507080078125000000000000000000000000000000000000000000000000000000
1000,79.3779234236559005921662901528179645538330078125000000000000000000000000000000000000000000000000000000
1001,-65.7267366541425843706747400574386119842529296875000000000000000000000000000000000000000000000000000000
1002,114.5764330134773700820005615241825580596923828125000000000000000000000000000000000000000000000000000000
1003,-16.1081702593283786484334996202960610389709472656250000000000000000000000000000000000000000000000000000
1004,62.8400034677645678016233432572335004806518554687500000000000000000000000000000000000000000000000000000
1005,55.3435983770091226574550091754645109176635742187500000000000000000000000000000000000000000000000000000
1006,70.6018336460222997175151249393820762634277343750000000000000000000000000000000000000000000000000000000
1007,13.1594608667913917088299058377742767333984375000000000000000000000000000000000000000000000000000000000
1008,19.9894640046941134414737462066113948822021484375000000000000000000000000000000000000000000000000000000
1009,60.8849830388527806235288153402507305145263671875000000000000000000000000000000000000000000000000000000
1010,118.3038048923378795507233007811009883880615234375000000000000000000000000000000000000000000000000000000
1011,100.5669328452879653923446312546730041503906250000000000000000000000000000000000000000000000000000000000
