Id,y
0,738.0231707288347
1,400.646015162435
2,189.9001558982544
3,-78.39944892482781
4,-547.3735312992068
5,-242.7925882379088
6,-581.8566347674507
7,-122.4854116482093
8,303.1790610218144
9,539.2393674111148
10,324.7184151835522
11,668.5423828186823
12,255.1313181416735
13,-116.134450400082
14,150.4165350003387
15,-222.6607338582711
16,104.7385069116987
17,-83.82696145927812
18,-582.1559625460434
19,321.3606576861027
20,-41.10450313262455
21,277.199316025998
22,-320.8126521844807
23,-189.1510266925754
24,-349.8235502433585
25,-192.7330804544947
26,-369.323105040627
27,-65.94565055298736
28,480.6703101947996
29,178.7013364837196
30,-238.7851389255631
31,-170.1979857245255
32,-128.1026682446351
33,-323.4653220606332
34,-128.7883280532552
35,-488.0676716253189
36,13.80395768260164
37,16.87888285767357
38,-685.1964025009595
39,163.9536111355117
40,-212.3908328655468
41,498.0875411889867
42,-259.1343957299783
43,31.14997045770554
44,-208.5776897247155
45,34.61843362189153
46,-363.5320384886101
47,125.332037579849
48,91.60046707539041
49,137.204348495847
50,-279.6230045073188
51,205.8761510405069
52,-350.8941204104763
53,-317.016856009305
54,-147.8846299982022
55,-289.8395135876139
56,135.4957193265892
57,-126.6941921804955
58,-720.157642211488
59,-138.5717103614705
60,-587.0585335856088
61,-93.96175557208559
62,-3.663602750460488
63,75.53730970648915
64,170.0744436618268
65,-322.3159069565203
66,-331.4494883812462
67,-277.9102406315218
68,151.569134086755
69,-130.317661212444
70,239.5386263307266
71,-58.33982197918844
72,-187.7281078879566
73,-444.1558017158952
74,-169.6012439948215
75,49.78584134346256
76,173.2181774474973
77,-543.6094876289368
78,145.6930450782086
79,-440.794062221197
80,176.5575171986996
81,285.5303902386478
82,164.7859661802117
83,180.9689638833075
84,268.9150477078397
85,-946.639119597892
86,34.67279092096277
87,-385.6041804641492
88,-156.0236542359581
89,94.84496061449696
90,-3.283162196409489
91,-361.4148959310381
92,519.2287440492908
93,-153.6968207608795
94,718.9852068775134
95,218.9261147032017
96,419.6946196754364
97,183.7024821950314
98,181.3741230963037
99,-84.67494079027313
100,47.27745301938548
101,-44.14550922682653
102,-41.00526865890324
103,69.7226857224955
104,456.135965363409
105,159.5206544951847
106,36.6652166723697
107,-390.2588806369239
108,-348.0575626268787
109,25.45462108745131
110,133.4532483572992
111,606.3688974520135
112,10.35792367132278
113,170.3164812880977
114,-118.5428449647636
115,126.329071199122
116,615.2741977240862
117,245.644488653276
118,101.3908567140865
119,59.65306208225665
120,-107.4122643620462
121,126.4665491991325
122,156.3784707745256
123,-101.4152002640925
124,258.9416212059114
125,-313.2313127499878
126,242.4977048684353
127,-198.5605701562642
128,52.99372446425839
129,-138.9274281438355
130,-470.6206106524006
131,-345.8931281586387
132,27.03138929460293
133,-81.72399015061019
134,-27.14499478939251
135,262.3713558611387
136,137.691681327826
137,137.9214904600242
138,530.9404762712718
139,-138.6317465730863
140,395.4771474693616
141,-859.2834103713558
142,-54.95677150963951
143,-106.7478688240702
144,207.4428655869877
145,-332.9358451431072
146,210.2348212019078
147,59.4205415925198
148,444.7339051799055
149,-434.7628422048116
150,-37.44542036597466
151,-138.1526125825386
152,461.0631638293844
153,-379.2772635718191
154,92.54185267203931
155,305.7390835997968
156,80.03237050344407
157,-141.0399583548089
158,266.3709613985744
159,70.27559611318921
160,-327.5483225992003
161,239.7496729801661
162,-85.79580470260343
163,-169.6255690831833
164,347.6085095050624
165,12.05031377558
166,-280.6904182608006
167,223.8650173754355
168,348.0117370344604
169,343.5069526986725
170,-235.0744979131631
171,-280.4314403218378
172,-163.0933068547921
173,686.5203657568616
174,-614.0860302077372
175,217.8158667823151
176,186.6848149193601
177,159.8677257565132
178,-325.9212601731234
179,-294.1592604176965
180,99.11737615332403
181,-398.906414003864
182,-120.3021090285921
183,-474.2024148446032
184,4.891389129653954
185,100.1240974221559
186,-352.5361082287041
187,-134.3221445803959
188,148.6377621396251
189,140.5549780513938
190,-194.0204696235317
191,49.54043001336322
192,408.2083995635285
193,34.38825205756179
194,302.1312501476653
195,-306.9947213816415
196,417.3801773990561
197,-15.78487512301959
198,-475.1272604502676
199,99.70307942004138
200,-456.0700226896628
201,-95.58216953877374
202,-37.10531948676643
203,759.5454367991672
204,-180.6041858917056
205,-203.138894119218
206,214.6606275225126
207,581.5074187520053
208,-187.1978097061469
209,238.4540383405984
210,288.8488400891994
211,-131.0551037627658
212,-26.73796601968001
213,-35.72863723853857
214,-463.6714227499132
215,-730.9267602867533
216,-266.9498832552547
217,487.3977406610015
218,-629.7373138183852
219,143.0062868543109
220,95.58023314501946
221,-250.0721893001646
222,-78.26829452045584
223,-24.87695238548111
224,-194.3178670651104
225,-72.37485900922225
226,-334.6402732176056
227,433.3621327078384
228,-463.7743521818297
229,167.057738688317
230,141.725934726157
231,48.66175964542707
232,172.8435670750604
233,-451.6307088046653
234,451.7929765053735
235,-283.1406847832779
236,-595.689157497592
237,117.3998870604921
238,-19.45613470263452
239,-34.33468405529251
240,336.302365898711
241,393.6613172711094
242,-122.7015962587086
243,-440.6166592484564
244,177.6578477346773
245,317.1856877690885
246,-273.6193350120342
247,-766.8276511321141
248,215.3292325196143
249,599.1822794522088
250,-415.9918653536133
251,-378.5846099520531
252,287.2136879036058
253,-221.7289908156132
254,604.051304935356
255,-37.46018528581902
256,-47.89209002974328
257,-70.62816186103586
258,-63.28619158165279
259,-458.4593122687663
260,-468.7081339661739
261,-136.832029047921
262,865.1836768097459
263,-156.9320773747214
264,-356.7197977649015
265,124.3057103172452
266,275.6214822339002
267,-37.96822683529373
268,-171.2298604712115
269,67.71288789553743
270,-587.0878343258858
271,-162.887063494076
272,-220.0191003228102
273,151.4152988153739
274,-103.0648453734767
275,115.5146059418528
276,-415.9002394234874
277,113.0482782536151
278,239.2097254600101
279,-290.160656944883
280,-265.4976969231253
281,-82.97768681971338
282,171.3402323299174
283,-150.7139626309622
284,123.6222553536477
285,-82.56233365469481
286,204.1972272741401
287,-211.269882627913
288,-218.0486139023951
289,700.0252266630678
290,-677.1430869492076
291,-72.88073804113935
292,-107.3116586180889
293,-245.6924381247362
294,-341.4164844772775
295,-170.4876652869385
296,25.5136138874964
297,72.63681197620059
298,-265.2714337559211
299,-100.9698997923634
300,-32.37686352216977
301,-293.5997590158196
302,-269.521413550011
303,-46.42279508153486
304,498.3021858191829
305,-91.09008898125276
306,-446.9597818230067
307,-201.8002533822927
308,177.963643030424
309,-275.2458838637388
310,-120.5561129363407
311,530.365174099225
312,-237.0453300237031
313,-455.2721811002506
314,-373.1500032150836
315,134.3104301911246
316,120.8526439226412
317,-510.235342338407
318,465.8625472982889
319,138.4754220769005
320,-501.931392575785
321,-539.291391567274
322,310.7655009490074
323,131.6683170203917
324,102.4667363197078
325,586.2618295930764
326,-681.7683909216306
327,270.0698683988577
328,-49.11904930585104
329,149.3866138208824
330,-322.8027812321135
331,-680.6302219064605
332,-144.7607342507076
333,567.4827481675504
334,327.0119661600178
335,282.9595441437871
336,-344.4667580017581
337,-278.2551014875284
338,-70.56641801660619
339,-115.8128556504307
340,-186.071151368629
341,376.9340440511083
342,27.41231508561252
343,-180.1046936717139
344,465.0526235099693
345,-23.22867872679292
346,162.0787725008676
347,-247.2350429354015
348,-268.2182490786871
349,284.3198775237699
350,544.6478234173728
351,-52.94273706105731
352,525.696964908169
353,-66.64913131848002
354,73.11769933947502
355,5.517444950744192
356,-53.10204492681629
357,248.7585273447885
358,-373.1154950174378
359,88.46589114318058
360,-68.56881732268923
361,457.0400378982028
362,182.8754457539446
363,-52.85143337167069
364,-44.31511653705773
365,466.2117239954367
366,-547.5416304360658
367,-823.3098309893733
368,-38.45838263005443
369,392.8894166140357
370,11.18730998299002
371,445.4105496004093
372,-184.7592210822666
373,-213.1726538048607
374,-49.83031391220239
375,-307.6868167518415
376,122.6973356579116
377,60.65614660190479
378,0.6010789931883209
379,-179.0462931405312
380,-275.9639934912223
381,-580.2667259854268
382,396.1074083681319
383,-268.1474262279603
384,393.8115131057812
